chapter	sentence_id	token_id	token	target
baskervilles03	104	4	old	O
baskervilles03	104	5	masterful	O
baskervilles03	104	6	baskerville	O
baskervilles03	104	7	strain	O
baskervilles03	104	12	image	O
baskervilles03	104	15	tell	O
baskervilles03	104	20	family	O
baskervilles03	104	21	picture	O
baskervilles03	104	23	old	O
baskervilles03	104	24	hugo	O
baskervilles03	105	1	made	O
baskervilles03	105	2	england	O
baskervilles03	105	4	hot	O
baskervilles03	105	6	hold	O
baskervilles03	105	9	fled	O
baskervilles03	105	11	central	O
baskervilles03	105	12	america	O
baskervilles03	105	15	died	O
baskervilles03	105	20	yellow	O
baskervilles03	105	21	fever	O
baskervilles03	106	0	henry	O
baskervilles03	106	3	last	O
baskervilles03	106	6	baskervilles	O
baskervilles03	107	1	one	O
baskervilles03	107	2	hour	O
baskervilles03	107	4	five	O
baskervilles03	107	5	minutes	O
baskervilles03	107	7	meet	O
baskervilles03	107	10	waterloo	O
baskervilles03	107	11	station	O
baskervilles03	108	4	wire	O
baskervilles03	108	7	arrived	O
baskervilles03	108	9	southampton	O
baskervilles03	108	11	morning	O
baskervilles03	109	2	mr.	O
baskervilles03	109	3	holmes	O
baskervilles03	109	6	would	O
baskervilles03	109	8	advise	O
baskervilles03	110	4	not	B-NEG
baskervilles03	110	5	go	O
baskervilles03	110	8	home	O
baskervilles03	110	11	fathers	O
baskervilles03	111	2	seems	O
baskervilles03	111	3	natural	O
baskervilles03	111	7	not	O
baskervilles03	112	1	yet	O
baskervilles03	112	3	consider	O
baskervilles03	112	5	every	O
baskervilles03	112	6	baskerville	O
baskervilles03	112	8	goes	O
baskervilles03	112	10	meets	O
baskervilles03	112	13	evil	O
baskervilles03	112	14	fate	O
baskervilles03	113	1	feel	O
baskervilles03	113	2	sure	O
baskervilles03	113	5	sir	O
baskervilles03	113	6	charles	O
baskervilles03	113	7	could	O
baskervilles03	113	9	spoken	O
baskervilles03	113	14	death	O
baskervilles03	113	16	would	O
baskervilles03	113	18	warned	O
baskervilles03	113	21	bringing	O
baskervilles03	113	25	last	O
baskervilles03	113	28	old	O
baskervilles03	113	29	race	O
baskervilles03	113	33	heir	O
baskervilles03	113	35	great	O
baskervilles03	113	36	wealth	O
baskervilles03	113	40	deadly	O
baskervilles03	113	41	place	O
baskervilles03	114	1	yet	O
baskervilles03	114	4	not	B-NEG
baskervilles03	114	6	denied	O
baskervilles03	114	9	prosperity	O
baskervilles03	114	12	whole	O
baskervilles03	114	13	poor	O
baskervilles03	114	15	bleak	O
baskervilles03	114	16	countryside	O
baskervilles03	114	17	depends	O
baskervilles03	114	18	upon	O
baskervilles03	114	20	presence	O
baskervilles03	115	2	good	O
baskervilles03	115	3	work	O
baskervilles03	115	7	done	O
baskervilles03	115	9	sir	O
baskervilles03	115	10	charles	O
baskervilles03	115	12	crash	O
baskervilles03	115	15	ground	O
baskervilles03	115	19	no	B-NEG
baskervilles03	115	20	tenant	O
baskervilles03	115	23	hall	O
baskervilles03	116	1	fear	O
baskervilles03	116	2	lest	O
baskervilles03	116	6	swayed	O
baskervilles03	116	8	much	O
baskervilles03	116	12	obvious	O
baskervilles03	116	13	interest	O
baskervilles03	116	16	matter	O
baskervilles03	116	23	bring	O
baskervilles03	116	25	case	O
baskervilles03	116	29	ask	O
baskervilles03	116	32	advice	O
baskervilles03	117	0	holmes	O
baskervilles03	117	1	considered	O
baskervilles03	117	4	little	O
baskervilles03	117	5	time	O
baskervilles03	118	1	put	O
baskervilles03	118	3	plain	O
baskervilles03	118	4	words	O
baskervilles03	118	7	matter	O
baskervilles03	118	12	said	O
baskervilles03	119	3	opinion	O
baskervilles03	119	7	diabolical	O
baskervilles03	119	8	agency	O
baskervilles03	119	10	makes	O
baskervilles03	119	11	dartmoor	O
baskervilles03	119	13	unsafe	B-NEG
baskervilles03	119	14	abode	O
baskervilles03	119	17	baskerville	O
baskervilles03	119	22	opinion	O
baskervilles03	120	2	least	O
baskervilles03	120	4	might	O
baskervilles03	120	5	go	O
baskervilles03	120	7	length	O
baskervilles03	120	9	saying	O
baskervilles03	120	14	evidence	O
baskervilles03	120	17	may	O
baskervilles03	121	1	exactly	O
baskervilles03	122	1	surely	O
baskervilles03	122	5	supernatural	O
baskervilles03	122	6	theory	O
baskervilles03	122	8	correct	O
baskervilles03	122	11	could	O
baskervilles03	122	12	work	O
baskervilles03	122	14	young	O
baskervilles03	122	15	man	O
baskervilles03	122	16	evil	O
baskervilles03	122	18	london	O
baskervilles03	122	20	easily	O
baskervilles03	122	23	devonshire	O
baskervilles03	123	1	devil	O
baskervilles03	123	3	merely	O
baskervilles03	123	4	local	O
baskervilles03	123	5	powers	O
baskervilles03	123	6	like	O
baskervilles03	123	8	parish	O
baskervilles03	123	9	vestry	O
baskervilles03	123	10	would	O
baskervilles03	123	13	inconceivable	B-NEG
baskervilles03	123	15	thing	O
baskervilles03	124	2	put	O
baskervilles03	124	4	matter	O
baskervilles03	124	6	flippantly	O
baskervilles03	124	8	mr.	O
baskervilles03	124	9	holmes	O
baskervilles03	124	11	than	O
baskervilles03	124	13	would	O
baskervilles03	124	14	probably	O
baskervilles03	124	19	brought	O
baskervilles03	124	21	personal	O
baskervilles03	124	22	contact	O
baskervilles03	124	25	things	O
baskervilles03	125	1	advice	O
baskervilles03	125	7	understand	O
baskervilles03	125	13	young	O
baskervilles03	125	14	man	O
baskervilles03	125	18	safe	O
baskervilles03	125	20	devonshire	O
baskervilles03	125	23	london	O
baskervilles03	126	1	comes	O
baskervilles03	126	3	fifty	O
baskervilles03	126	4	minutes	O
baskervilles03	127	1	would	O
baskervilles03	127	3	recommend	O
baskervilles03	128	2	recommend	O
baskervilles03	128	4	sir	O
baskervilles03	128	8	take	O
baskervilles03	128	10	cab	O
baskervilles03	128	12	call	O
baskervilles03	128	15	spaniel	O
baskervilles03	128	18	scratching	O
baskervilles03	128	21	front	O
baskervilles03	128	22	door	O
baskervilles03	128	25	proceed	O
baskervilles03	128	27	waterloo	O
baskervilles03	128	29	meet	O
baskervilles03	128	30	sir	O
baskervilles03	128	31	henry	O
baskervilles03	128	32	baskerville	O
baskervilles03	130	5	say	O
baskervilles03	130	6	nothing	B-NEG
baskervilles03	130	14	made	O
baskervilles03	130	17	mind	O
baskervilles03	130	20	matter	O
baskervilles03	131	2	long	O
baskervilles03	131	5	take	O
baskervilles03	131	8	make	O
baskervilles03	131	11	mind	O
baskervilles03	132	1	twenty-four	O
baskervilles03	132	2	hours	O
baskervilles03	133	1	ten	O
baskervilles03	133	2	o'clock	O
baskervilles03	133	3	tomorrow	O
baskervilles03	133	5	dr.	O
baskervilles03	133	6	mortimer	O
baskervilles03	133	11	much	O
baskervilles03	133	12	obliged	O
baskervilles03	133	18	call	O
baskervilles03	133	19	upon	O
baskervilles03	133	28	help	O
baskervilles03	133	33	plans	O
baskervilles03	133	36	future	O
baskervilles03	133	40	bring	O
baskervilles03	133	41	sir	O
baskervilles03	133	42	henry	O
baskervilles03	133	43	baskerville	O
baskervilles03	134	6	mr.	O
baskervilles03	134	7	holmes	O
baskervilles03	135	1	scribbled	O
baskervilles03	135	3	appointment	O
baskervilles03	135	6	shirt-cuff	O
baskervilles03	135	8	hurried	O
baskervilles03	135	12	strange	O
baskervilles03	135	14	peering	O
baskervilles03	135	16	absent-minded	O
baskervilles03	135	17	fashion	O
baskervilles03	136	0	holmes	O
baskervilles03	136	1	stopped	O
baskervilles03	136	5	head	O
baskervilles03	136	8	stair	O
baskervilles03	137	2	one	O
baskervilles03	137	4	question	O
baskervilles03	137	6	dr.	O
baskervilles03	137	7	mortimer	O
baskervilles03	138	1	say	O
baskervilles03	138	4	sir	O
baskervilles03	138	5	charles	O
baskervilles03	138	6	baskerville	O
baskervilles03	138	7	's	O
baskervilles03	138	8	death	O
baskervilles03	138	9	several	O
baskervilles03	138	10	people	O
baskervilles03	138	11	saw	O
baskervilles03	138	13	apparition	O
baskervilles03	138	14	upon	O
baskervilles03	138	16	moor	O
baskervilles03	139	1	three	O
baskervilles03	139	2	people	O
baskervilles03	140	3	see	O
baskervilles03	141	3	not	B-NEG
baskervilles03	141	4	heard	O
baskervilles03	142	1	thank	O
baskervilles03	143	0	good-morning	O
baskervilles03	144	0	holmes	O
baskervilles03	144	1	returned	O
baskervilles03	144	4	seat	O
baskervilles03	144	7	quiet	O
baskervilles03	144	8	look	O
baskervilles03	144	10	inward	O
baskervilles03	144	11	satisfaction	O
baskervilles03	144	13	meant	O
baskervilles03	144	18	congenial	O
baskervilles03	144	19	task	O
baskervilles03	145	1	going	O
baskervilles03	145	4	watson	O
baskervilles03	146	1	unless	O
baskervilles03	146	4	help	O
baskervilles03	147	1	no	B-NEG
baskervilles03	147	4	dear	O
baskervilles03	147	5	fellow	O
baskervilles03	147	11	hour	O
baskervilles03	147	13	action	O
baskervilles03	147	16	turn	O
baskervilles03	147	20	aid	O
baskervilles03	148	3	splendid	O
baskervilles03	148	5	really	O
baskervilles03	148	6	unique	O
baskervilles03	148	9	points	O
baskervilles03	148	11	view	O
baskervilles03	149	2	pass	O
baskervilles03	149	3	bradley	O
baskervilles03	149	4	's	O
baskervilles03	149	6	would	O
baskervilles03	149	8	ask	O
baskervilles03	149	11	send	O
baskervilles03	149	14	pound	O
baskervilles03	149	17	strongest	O
baskervilles03	149	18	shag	O
baskervilles03	149	19	tobacco	O
baskervilles03	150	0	thank	O
baskervilles03	151	1	would	O
baskervilles03	151	4	well	O
baskervilles03	151	7	could	O
baskervilles03	151	8	make	O
baskervilles03	151	10	convenient	O
baskervilles03	151	11	not	B-NEG
baskervilles03	151	13	return	O
baskervilles03	151	15	evening	O
baskervilles03	152	5	glad	O
baskervilles03	152	7	compare	O
baskervilles03	152	8	impressions	O
baskervilles03	152	13	interesting	O
baskervilles03	152	14	problem	O
baskervilles03	152	18	submitted	O
baskervilles03	152	20	us	O
baskervilles03	152	22	morning	O
baskervilles03	153	1	knew	O
baskervilles03	153	3	seclusion	O
baskervilles03	153	5	solitude	O
baskervilles03	153	8	necessary	O
baskervilles03	153	11	friend	O
baskervilles03	153	14	hours	O
baskervilles03	153	16	intense	O
baskervilles03	153	17	mental	O
baskervilles03	153	18	concentration	O
baskervilles03	153	22	weighed	O
baskervilles03	153	23	every	O
baskervilles03	153	24	particle	O
baskervilles03	153	26	evidence	O
baskervilles03	153	28	constructed	O
baskervilles03	153	29	alternative	O
baskervilles03	153	30	theories	O
baskervilles03	153	32	balanced	O
baskervilles03	153	33	one	O
baskervilles03	153	39	made	O
baskervilles03	153	42	mind	O
baskervilles03	153	46	points	O
baskervilles03	153	48	essential	O
baskervilles03	153	51	immaterial	B-NEG
baskervilles03	154	1	therefore	O
baskervilles03	154	2	spent	O
baskervilles03	154	4	day	O
baskervilles03	154	7	club	O
baskervilles03	154	10	not	B-NEG
baskervilles03	154	11	return	O
baskervilles03	154	13	baker	O
baskervilles03	154	14	street	O
baskervilles03	154	16	evening	O
baskervilles03	155	2	nearly	O
baskervilles03	155	3	nine	O
baskervilles03	155	4	o'clock	O
baskervilles03	155	7	found	O
baskervilles03	155	11	sitting-room	O
baskervilles03	156	1	first	O
baskervilles03	156	2	impression	O
baskervilles03	156	5	opened	O
baskervilles03	156	7	door	O
baskervilles03	156	11	fire	O
baskervilles03	156	13	broken	O
baskervilles03	156	18	room	O
baskervilles03	156	21	filled	O
baskervilles03	156	23	smoke	O
baskervilles03	156	26	light	O
baskervilles03	156	29	lamp	O
baskervilles03	156	30	upon	O
baskervilles03	156	32	table	O
baskervilles03	156	34	blurred	O
baskervilles03	157	2	entered	O
baskervilles03	157	4	however	O
baskervilles03	157	7	fears	O
baskervilles03	157	9	set	O
baskervilles03	157	11	rest	O
baskervilles03	157	17	acrid	O
baskervilles03	157	18	fumes	O
baskervilles03	157	20	strong	O
baskervilles03	157	21	coarse	O
baskervilles03	157	22	tobacco	O
baskervilles03	157	24	took	O
baskervilles03	157	28	throat	O
baskervilles03	157	30	set	O
baskervilles03	157	32	coughing	O
baskervilles03	158	2	haze	O
baskervilles03	158	6	vague	O
baskervilles03	158	7	vision	O
baskervilles03	158	9	holmes	O
baskervilles03	158	12	dressing-gown	O
baskervilles03	158	13	coiled	O
baskervilles03	158	17	armchair	O
baskervilles03	158	20	black	O
baskervilles03	158	21	clay	O
baskervilles03	158	22	pipe	O
baskervilles03	158	25	lips	O
baskervilles03	159	0	several	O
baskervilles03	159	1	rolls	O
baskervilles03	159	3	paper	O
baskervilles03	159	4	lay	O
baskervilles03	159	5	around	O
baskervilles03	160	1	caught	O
baskervilles03	160	2	cold	O
baskervilles03	160	4	watson	O
baskervilles03	160	7	said	O
baskervilles03	161	1	no	B-NEG
baskervilles03	161	4	's	O
baskervilles03	161	6	poisonous	O
baskervilles03	161	7	atmosphere	O
baskervilles03	162	2	suppose	O
baskervilles03	162	5	pretty	O
baskervilles03	162	6	thick	O
baskervilles03	162	11	mention	O
baskervilles03	163	1	thick	O
baskervilles03	164	2	intolerable	B-NEG
baskervilles03	165	1	open	O
baskervilles03	165	3	window	O
baskervilles03	166	5	club	O
baskervilles03	166	7	day	O
baskervilles03	166	10	perceive	O
baskervilles03	167	2	dear	O
baskervilles03	167	3	holmes	O
baskervilles03	168	3	right	O
baskervilles03	169	1	certainly	O
baskervilles03	170	1	laughed	O
baskervilles03	170	4	bewildered	O
baskervilles03	170	5	expression	O
baskervilles03	171	4	delightful	O
baskervilles03	171	5	freshness	O
baskervilles03	171	9	watson	O
baskervilles03	171	12	makes	O
baskervilles03	171	15	pleasure	O
baskervilles03	171	17	exercise	O
baskervilles03	171	19	small	O
baskervilles03	171	20	powers	O
baskervilles03	171	23	possess	O
baskervilles03	171	26	expense	O
baskervilles03	172	1	gentleman	O
baskervilles03	172	2	goes	O
baskervilles03	172	3	forth	O
baskervilles03	172	6	showery	O
baskervilles03	172	8	miry	O
baskervilles03	172	9	day	O
baskervilles03	173	1	returns	O
baskervilles03	173	2	immaculate	O
baskervilles03	173	5	evening	O
baskervilles03	173	8	gloss	O
baskervilles03	173	9	still	O
baskervilles03	173	12	hat	O
baskervilles03	173	15	boots	O
baskervilles03	174	4	fixture	O
baskervilles03	174	5	therefore	O
baskervilles03	174	7	day	O
baskervilles03	175	2	not	B-NEG
baskervilles03	175	4	man	O
baskervilles03	175	6	intimate	O
baskervilles03	175	7	friends	O
baskervilles03	176	4	could	O
baskervilles03	177	2	not	B-NEG
baskervilles03	177	3	obvious	O
baskervilles03	178	1	well	O
baskervilles03	178	5	rather	O
baskervilles03	178	6	obvious	O
baskervilles03	179	2	world	O
baskervilles03	179	4	full	O
baskervilles03	179	6	obvious	O
baskervilles03	179	7	things	O
baskervilles03	179	9	nobody	B-NEG
baskervilles03	179	12	chance	O
baskervilles03	179	13	ever	O
baskervilles03	179	14	observes	O
baskervilles03	180	3	think	O
baskervilles03	181	2	fixture	O
baskervilles03	181	3	also	O
baskervilles03	182	3	contrary	I-NEG
baskervilles03	182	9	devonshire	O
baskervilles03	183	2	spirit	O
baskervilles03	184	1	exactly	O
baskervilles03	185	1	body	O
baskervilles03	185	3	remained	O
baskervilles03	185	6	armchair	O
baskervilles03	185	11	regret	O
baskervilles03	185	13	observe	O
baskervilles03	185	15	consumed	O
baskervilles03	185	18	absence	O
baskervilles03	185	19	two	O
baskervilles03	185	20	large	O
baskervilles03	185	21	pots	O
baskervilles03	185	23	coffee	O
baskervilles03	185	26	incredible	B-NEG
baskervilles03	185	27	amount	O
baskervilles03	185	29	tobacco	O
baskervilles03	186	2	left	O
baskervilles03	186	4	sent	O
baskervilles03	186	7	stamford	O
baskervilles03	186	8	's	O
baskervilles03	186	11	ordnance	O
baskervilles03	186	12	map	O
baskervilles03	186	15	portion	O
baskervilles03	186	18	moor	O
baskervilles03	186	22	spirit	O
baskervilles03	186	24	hovered	O
baskervilles03	186	28	day	O
baskervilles03	187	1	flatter	O
baskervilles03	187	5	could	O
baskervilles03	187	6	find	O
baskervilles03	187	8	way	O
baskervilles03	188	2	large-scale	O
baskervilles03	188	3	map	O
baskervilles03	188	6	presume	O
baskervilles03	189	2	large	O
baskervilles03	190	1	unrolled	O
baskervilles03	190	2	one	O
baskervilles03	190	3	section	O
baskervilles03	190	5	held	O
baskervilles03	190	9	knee	O
baskervilles03	191	5	particular	O
baskervilles03	191	6	district	O
baskervilles03	191	8	concerns	O
baskervilles03	191	9	us	O
baskervilles03	192	2	baskerville	O
baskervilles03	192	3	hall	O
baskervilles03	192	6	middle	O
baskervilles03	193	3	wood	O
baskervilles03	193	4	round	O
baskervilles03	194	1	exactly	O
baskervilles03	195	1	fancy	O
baskervilles03	195	3	yew	O
baskervilles03	195	4	alley	O
baskervilles03	195	6	though	O
baskervilles03	195	7	not	B-NEG
baskervilles03	195	8	marked	O
baskervilles03	195	11	name	O
baskervilles03	195	13	must	O
baskervilles03	195	14	stretch	O
baskervilles03	195	15	along	O
baskervilles03	195	17	line	O
baskervilles03	195	21	moor	O
baskervilles03	195	25	perceive	O
baskervilles03	195	27	upon	O
baskervilles03	195	29	right	O
baskervilles03	196	1	small	O
baskervilles03	196	2	clump	O
baskervilles03	196	4	buildings	O
baskervilles03	196	8	hamlet	O
baskervilles03	196	10	grimpen	O
baskervilles03	196	14	friend	O
baskervilles03	196	15	dr.	O
baskervilles03	196	16	mortimer	O
baskervilles03	196	19	headquarters	O
baskervilles03	197	0	within	O
baskervilles03	197	2	radius	O
baskervilles03	197	4	five	O
baskervilles03	197	5	miles	O
baskervilles03	197	11	see	O
baskervilles03	197	17	scattered	O
baskervilles03	197	18	dwellings	O
baskervilles03	198	2	lafter	O
baskervilles03	198	3	hall	O
baskervilles03	198	7	mentioned	O
baskervilles03	198	10	narrative	O
baskervilles03	199	3	house	O
baskervilles03	199	4	indicated	O
baskervilles03	199	7	may	O
baskervilles03	199	10	residence	O
baskervilles03	199	13	naturalist	O
baskervilles03	199	15	stapleton	O
baskervilles03	199	19	remember	O
baskervilles03	199	20	right	O
baskervilles03	199	24	name	O
baskervilles03	200	2	two	O
baskervilles03	200	3	moorland	O
baskervilles03	200	4	farmhouses	O
baskervilles03	200	6	high	O
baskervilles03	200	7	tor	O
baskervilles03	200	9	foulmire	O
baskervilles03	201	1	fourteen	O
baskervilles03	201	2	miles	O
baskervilles03	201	3	away	O
baskervilles03	201	5	great	O
baskervilles03	201	6	convict	O
baskervilles03	201	7	prison	O
baskervilles03	201	9	princetown	O
baskervilles03	202	2	around	O
baskervilles03	202	4	scattered	O
baskervilles03	202	5	points	O
baskervilles03	202	6	extends	O
baskervilles03	202	8	desolate	O
baskervilles03	202	10	lifeless	B-NEG
baskervilles03	202	11	moor	O
baskervilles03	203	6	stage	O
baskervilles03	203	7	upon	O
baskervilles03	203	9	tragedy	O
baskervilles03	203	12	played	O
baskervilles03	203	15	upon	O
baskervilles03	203	18	may	O
baskervilles03	203	19	help	O
baskervilles03	203	21	play	O
baskervilles03	204	2	must	O
baskervilles03	204	5	wild	O
baskervilles03	204	6	place	O
baskervilles03	205	1	yes	O
baskervilles03	205	4	setting	O
baskervilles03	205	7	worthy	O
baskervilles03	205	8	one	O
baskervilles03	206	2	devil	O
baskervilles03	206	4	desire	O
baskervilles03	206	8	hand	O
baskervilles03	206	11	affairs	O
baskervilles03	206	13	men	O
baskervilles03	207	5	inclining	O
baskervilles03	207	8	supernatural	O
baskervilles03	207	9	explanation	O
baskervilles03	208	2	devil	O
baskervilles03	208	3	's	O
baskervilles03	208	4	agents	O
baskervilles03	208	5	may	O
baskervilles03	208	8	flesh	O
baskervilles03	208	10	blood	O
baskervilles03	208	12	may	O
baskervilles03	208	14	not	O
baskervilles03	209	2	two	O
baskervilles03	209	3	questions	O
baskervilles03	209	4	waiting	O
baskervilles03	209	6	us	O
baskervilles03	209	9	outset	O
baskervilles03	210	1	one	O
baskervilles03	210	3	whether	O
baskervilles03	210	5	crime	O
baskervilles03	210	8	committed	O
baskervilles03	210	13	second	O
baskervilles03	210	19	crime	O
baskervilles03	210	24	committed	O
baskervilles03	211	1	course	O
baskervilles03	211	4	dr.	O
baskervilles03	211	5	mortimer	O
baskervilles03	211	6	's	O
baskervilles03	211	7	surmise	O
baskervilles03	211	10	correct	O
baskervilles03	211	15	dealing	O
baskervilles03	211	17	forces	O
baskervilles03	211	18	outside	O
baskervilles03	211	20	ordinary	O
baskervilles03	211	21	laws	O
baskervilles03	211	23	nature	O
baskervilles03	211	28	end	O
baskervilles03	211	31	investigation	O
baskervilles03	212	3	bound	O
baskervilles03	212	5	exhaust	O
